x,y,phi,Ex,Ey
1.500000000000000000e+01,2.400000000000000000e+01,1.257121085768633631e-06,-3.091500684052053889e-07,-2.296271232834213716e-07
1.500000000000000000e+01,2.500000000000000000e+01,1.488199307710607623e-06,-3.757757569943606743e-07,-2.683792914885645747e-07
1.500000000000000000e+01,2.600000000000000000e+01,1.793879668745762780e-06,-4.444450433955857252e-07,-3.047271869331243827e-07
1.500000000000000000e+01,2.700000000000000000e+01,2.097653681576856388e-06,-5.330177342650915373e-07,-3.502282833426382196e-07
1.500000000000000000e+01,2.800000000000000000e+01,2.494336235431039219e-06,-6.226739808745488535e-07,-3.913512893860039100e-07
1.500000000000000000e+01,2.900000000000000000e+01,2.880356260348864208e-06,-7.366633925774878491e-07,-4.419484407570768994e-07
1.500000000000000000e+01,3.000000000000000000e+01,3.378233116945193018e-06,-8.497465137631239039e-07,-4.855167461593328507e-07
1.500000000000000000e+01,3.100000000000000000e+01,3.851389752667529910e-06,-9.914958534280756774e-07,-5.381820211571287324e-07
1.500000000000000000e+01,3.200000000000000000e+01,4.454597159259450483e-06,-1.128943094614368610e-06,-5.805381739167277436e-07
1.500000000000000000e+01,3.300000000000000000e+01,5.012466100500985397e-06,-1.298863949517671336e-06,-6.308101220222532904e-07
1.500000000000000000e+01,3.400000000000000000e+01,5.716217403303957064e-06,-1.459333808296042649e-06,-6.670558068124811221e-07
1.500000000000000000e+01,3.500000000000000000e+01,6.346577714125947641e-06,-1.655097884302137067e-06,-7.092548331937072073e-07
1.500000000000000000e+01,3.600000000000000000e+01,7.134727069691371478e-06,-1.834278062683640923e-06,-7.336382472663482304e-07
1.500000000000000000e+01,3.700000000000000000e+01,7.813854208658644102e-06,-2.050181165352312392e-06,-7.614197395634490207e-07
1.500000000000000000e+01,3.800000000000000000e+01,8.657566548818269520e-06,-2.240371917798139514e-06,-7.680530482379639977e-07
1.500000000000000000e+01,3.900000000000000000e+01,9.349960305134572097e-06,-2.467080120985164485e-06,-7.752923986980429945e-07
1.500000000000000000e+01,4.000000000000000000e+01,1.020815134621435551e-05,-2.657256136629727570e-06,-7.591441093539037953e-07
1.500000000000000000e+01,4.100000000000000000e+01,1.086824852384237969e-05,-2.882129714264503728e-06,-7.410483063363405617e-07
1.500000000000000000e+01,4.200000000000000000e+01,1.169024795888703663e-05,-3.058636435262428551e-06,-6.990519598357484719e-07
1.500000000000000000e+01,4.300000000000000000e+01,1.226635244351387663e-05,-3.266744689573963293e-06,-6.532876656551272524e-07
1.500000000000000000e+01,4.400000000000000000e+01,1.299682329019729114e-05,-3.414667698150870151e-06,-5.853180946558998808e-07
1.500000000000000000e+01,4.500000000000000000e+01,1.343698863282567639e-05,-3.590457193383696409e-06,-5.128750202234365032e-07
1.500000000000000000e+01,4.600000000000000000e+01,1.402257333064416414e-05,-3.695529946239758202e-06,-4.223081240658165762e-07
1.500000000000000000e+01,4.700000000000000000e+01,1.428160488095730955e-05,-3.824919517300316348e-06,-3.278202123816354669e-07
1.500000000000000000e+01,4.800000000000000000e+01,1.467821375540743508e-05,-3.875650461709632964e-06,-2.214458770812994799e-07
1.500000000000000000e+01,4.900000000000000000e+01,1.472449663511990851e-05,-3.948157820334204940e-06,-1.127942259661991734e-07
1.500000000000000000e+01,5.000000000000000000e+01,1.490380220733983342e-05,-3.937730475407254413e-06,1.575481281892998631e-19
1.500000000000000000e+01,5.100000000000000000e+01,1.472449663511959341e-05,-3.948157820334126166e-06,1.127942259665998200e-07
1.500000000000000000e+01,5.200000000000000000e+01,1.467821375540663378e-05,-3.875650461709456781e-06,2.214458770818712271e-07
1.500000000000000000e+01,5.300000000000000000e+01,1.428160488095585095e-05,-3.824919517299955512e-06,3.278202123826612238e-07
1.500000000000000000e+01,5.400000000000000000e+01,1.402257333064131134e-05,-3.695529946239133939e-06,4.223081240675030188e-07
1.500000000000000000e+01,5.500000000000000000e+01,1.343698863282084492e-05,-3.590457193382504634e-06,5.128750202265874657e-07
1.500000000000000000e+01,5.600000000000000000e+01,1.299682329018813640e-05,-3.414667698148866071e-06,5.853180946611209919e-07
1.500000000000000000e+01,5.700000000000000000e+01,1.226635244349860293e-05,-3.266744689570210090e-06,6.532876656647944395e-07
1.500000000000000000e+01,5.800000000000000000e+01,1.169024795885854753e-05,-3.058636435256186765e-06,6.990519598516294926e-07
1.500000000000000000e+01,5.900000000000000000e+01,1.086824852379534395e-05,-2.882129714252973916e-06,7.410483063653387347e-07
1.500000000000000000e+01,6.000000000000000000e+01,1.020815134612787006e-05,-2.657256136610750643e-06,7.591441094010843775e-07
1.500000000000000000e+01,6.100000000000000000e+01,9.349960304993175193e-06,-2.467080120950614011e-06,7.752923987829411068e-07
1.500000000000000000e+01,6.200000000000000000e+01,8.657566548561987843e-06,-2.240371917741829188e-06,7.680530483746929031e-07
1.500000000000000000e+01,6.300000000000000000e+01,7.813854208243789387e-06,-2.050181165251229174e-06,7.614197398059511654e-07
1.500000000000000000e+01,6.400000000000000000e+01,7.134727068950085512e-06,-1.834278062520525670e-06,7.336382476529361851e-07
1.500000000000000000e+01,6.500000000000000000e+01,6.346577712937917017e-06,-1.655097884013429699e-06,7.092548338695200676e-07
1.500000000000000000e+01,6.600000000000000000e+01,5.716217401211045377e-06,-1.459333807834775611e-06,6.670558078788460513e-07
1.500000000000000000e+01,6.700000000000000000e+01,5.012466097180224915e-06,-1.298863948712679598e-06,6.308101238597125455e-07
1.500000000000000000e+01,6.800000000000000000e+01,4.454597153491620286e-06,-1.128943093341020593e-06,5.805381767862729281e-07
1.500000000000000000e+01,6.900000000000000000e+01,3.851389743607679058e-06,-9.914958512368514178e-07,5.381820260310126386e-07
1.500000000000000000e+01,7.000000000000000000e+01,3.378233101429595009e-06,-8.497465103316485920e-07,4.855167536921357640e-07
1.500000000000000000e+01,7.100000000000000000e+01,2.880356236223407530e-06,-7.366633867545456654e-07,4.419484533690258483e-07
1.500000000000000000e+01,7.200000000000000000e+01,2.494336194691543312e-06,-6.226739718473511224e-07,3.913513086754276195e-07
1.500000000000000000e+01,7.300000000000000000e+01,2.097653618872552291e-06,-5.330177191587956243e-07,3.502283151787979174e-07
1.500000000000000000e+01,7.400000000000000000e+01,1.793879564333947478e-06,-4.444450202129575032e-07,3.047272351147554199e-07
1.500000000000000000e+01,7.500000000000000000e+01,1.488199148643041452e-06,-3.757757187354818568e-07,2.683793698801695767e-07
1.500000000000000000e+01,7.600000000000000000e+01,1.257120824573608324e-06,-3.091500102875258323e-07,2.296272406706347551e-07
1.500000000000000000e+01,7.700000000000000000e+01,1.028944667301771941e-06,-2.582413593885606627e-07,1.991906999147530925e-07
1.500000000000000000e+01,7.800000000000000000e+01,8.587394247441021392e-07,-2.096512565143922873e-07,1.677011157571970242e-07
1.500000000000000000e+01,7.900000000000000000e+01,6.935424357873778929e-07,-1.730627813083131295e-07,1.433777919602524380e-07
1.500000000000000000e+01,8.000000000000000000e+01,5.719838408235972632e-07,-1.386631937516940828e-07,1.188407905736341420e-07
1.500000000000000000e+01,8.100000000000000000e+01,4.558608546401096089e-07,-1.131380529919981566e-07,1.001975172340311037e-07
1.500000000000000000e+01,8.200000000000000000e+01,3.715888063555350559e-07,-8.947350416318153097e-08,8.179757311357861002e-08
1.500000000000000000e+01,8.300000000000000000e+01,2.922657084129523888e-07,-7.217084020133189003e-08,6.804373111710196149e-08
1.500000000000000000e+01,8.400000000000000000e+01,2.355013441213311329e-07,-5.633826588934681536e-08,5.473019870591764666e-08
1.500000000000000000e+01,8.500000000000000000e+01,1.828053110011170955e-07,-4.493146012930698583e-08,4.493911629056010759e-08
1.500000000000000000e+01,8.600000000000000000e+01,1.456231115402109177e-07,-3.462185964268522499e-08,3.562629920091695976e-08
1.500000000000000000e+01,8.700000000000000000e+01,1.115527125992831760e-07,-2.730207786037047027e-08,2.888901426621164835e-08
1.500000000000000000e+01,8.800000000000000000e+01,8.784508300778762103e-08,-2.076285367123022160e-08,2.258381688398661892e-08
1.500000000000000000e+01,8.900000000000000000e+01,6.638507883130993812e-08,-1.618530552279767550e-08,1.809982004300772283e-08
1.500000000000000000e+01,9.000000000000000000e+01,5.164544292177217537e-08,-1.213960663039356230e-08,1.396781095243258419e-08
1.500000000000000000e+01,9.100000000000000000e+01,3.844945692644476974e-08,-9.342544412863098623e-09,1.108606352618209068e-08
1.500000000000000000e+01,9.200000000000000000e+01,2.947331586940799400e-08,-6.892750353206734299e-09,8.472489992240622721e-09
1.500000000000000000e+01,9.300000000000000000e+01,2.150447694196352430e-08,-5.210015047924667370e-09,6.698756756396050355e-09
1.500000000000000000e+01,9.400000000000000000e+01,1.607580235661589329e-08,-3.742798884521523823e-09,5.121554317480115210e-09
1.500000000000000000e+01,9.500000000000000000e+01,1.126136830700329388e-08,-2.722034596035993936e-09,4.106983416695201852e-09
1.500000000000000000e+01,9.600000000000000000e+01,7.861835523225489587e-09,-1.824053583649977411e-09,3.236317086713460787e-09
1.500000000000000000e+01,9.700000000000000000e+01,4.788734133576372308e-09,-1.155723417154189483e-09,2.759189686447442413e-09
1.500000000000000000e+01,9.800000000000000000e+01,2.343456150330604347e-09,-5.426505593055528162e-10,2.394367066788186154e-09
1.500000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+00,2.169180508853334262e-09,-4.875796793866665727e-10,-2.220399012233279541e-09
1.600000000000000000e+01,2.000000000000000000e+00,4.440798024466559081e-09,-1.040716769280142127e-09,-2.572958737791821861e-09
1.600000000000000000e+01,3.000000000000000000e+00,7.315097984436977570e-09,-1.647557453944366558e-09,-3.039743541647103689e-09
1.600000000000000000e+01,4.000000000000000000e+00,1.052028510776076646e-08,-2.469305738974805245e-09,-3.889325527701895381e-09
1.600000000000000000e+01,5.000000000000000000e+00,1.509374903984076916e-08,-3.411607947899030042e-09,-4.889154716286156075e-09
1.600000000000000000e+01,6.000000000000000000e+00,2.029859454033307861e-08,-4.775625135351527689e-09,-6.446265413052321624e-09
1.600000000000000000e+01,7.000000000000000000e+00,2.798627986594541241e-08,-6.354514128137821024e-09,-8.215336475080471850e-09
1.600000000000000000e+01,8.000000000000000000e+00,3.672926749049402231e-08,-8.666715535782251155e-09,-1.083157588806932367e-08
1.600000000000000000e+01,9.000000000000000000e+00,4.964943164208405975e-08,-1.133181983237018526e-08,-1.374780264469605095e-08
1.600000000000000000e+01,1.000000000000000000e+01,6.422487277988612422e-08,-1.520689886852032258e-08,-1.794771763097211602e-08
1.600000000000000000e+01,1.100000000000000000e+01,8.554486690402829179e-08,-1.963460070987568971e-08,-2.255878762076705964e-08
1.600000000000000000e+01,1.200000000000000000e+01,1.093424480214202435e-07,-2.599084588059669180e-08,-2.907294785024899039e-08
1.600000000000000000e+01,1.300000000000000000e+01,1.436907626045262726e-07,-3.317899672486963456e-08,-3.612108655704794603e-08
1.600000000000000000e+01,1.400000000000000000e+01,1.815846211355161356e-07,-4.335089296624226737e-08,-4.590930344288372810e-08
1.600000000000000000e+01,1.500000000000000000e+01,2.355093694902937288e-07,-5.472697932575854918e-08,-5.634006959155916706e-08
1.600000000000000000e+01,1.600000000000000000e+01,2.942647603186344697e-07,-7.058873180640235299e-08,-7.058873180640235299e-08
1.600000000000000000e+01,1.700000000000000000e+01,3.766868331030984347e-07,-8.812118666011999845e-08,-8.552663701840523407e-08
1.600000000000000000e+01,1.800000000000000000e+01,4.653180343554449378e-07,-1.122051868680358216e-07,-1.055996407987175629e-07
1.600000000000000000e+01,1.900000000000000000e+01,5.878861147005335606e-07,-1.384976602927016429e-07,-1.262700794746386976e-07
1.600000000000000000e+01,2.000000000000000000e+01,7.178581933047223331e-07,-1.740803208364480303e-07,-1.535907418432637322e-07
1.600000000000000000e+01,2.100000000000000000e+01,8.950675983870610250e-07,-2.124169799251583880e-07,-1.811678573992042810e-07
1.600000000000000000e+01,2.200000000000000000e+01,1.080193908103130895e-06,-2.635317154706452863e-07,-2.170121961247365410e-07
1.600000000000000000e+01,2.300000000000000000e+01,1.329091990636534107e-06,-3.178300704950188363e-07,-2.523786580133477468e-07
1.600000000000000000e+01,2.400000000000000000e+01,1.584951224129826389e-06,-3.891564744636462407e-07,-2.975714266009134640e-07
1.600000000000000000e+01,2.500000000000000000e+01,1.924234843838361035e-06,-4.637765073749666852e-07,-3.409912636472829513e-07
1.600000000000000000e+01,2.600000000000000000e+01,2.266933751424392291e-06,-5.603506878471463593e-07,-3.955173341185238921e-07
1.600000000000000000e+01,2.700000000000000000e+01,2.715269512075408819e-06,-6.597105022758195410e-07,-4.462482513916098780e-07
1.600000000000000000e+01,2.800000000000000000e+01,3.159430254207612047e-06,-7.864102046184237951e-07,-5.088233454238628939e-07
1.600000000000000000e+01,2.900000000000000000e+01,3.732916202923134607e-06,-9.143752543674167422e-07,-5.647287251800228594e-07
1.600000000000000000e+01,3.000000000000000000e+01,4.288887704567657766e-06,-1.075161075905626487e-06,-6.324112323630759665e-07
1.600000000000000000e+01,3.100000000000000000e+01,4.997738667649286540e-06,-1.234211689151195299e-06,-6.896681735313268247e-07
1.600000000000000000e+01,3.200000000000000000e+01,5.668224051630311415e-06,-1.431156440273340406e-06,-7.576287871131463260e-07
1.600000000000000000e+01,3.300000000000000000e+01,6.512996241875579192e-06,-1.621398592120292047e-06,-8.106556450492965358e-07
1.600000000000000000e+01,3.400000000000000000e+01,7.289535341728904487e-06,-1.853609115365756508e-06,-8.722395056631818370e-07
1.600000000000000000e+01,3.500000000000000000e+01,8.257475253201942866e-06,-2.071770607291366636e-06,-9.139687398041106671e-07
1.600000000000000000e+01,3.600000000000000000e+01,9.117472821337125821e-06,-2.334389208881744642e-06,-9.611686945388064961e-07
1.600000000000000000e+01,3.700000000000000000e+01,1.017981264227955586e-05,-2.573021302217956988e-06,-9.837523967719539724e-07
1.600000000000000000e+01,3.800000000000000000e+01,1.108497761488103377e-05,-2.856564740037184210e-06,-1.008147930464432976e-06
1.600000000000000000e+01,3.900000000000000000e+01,1.219610850320842181e-05,-3.103720135511591292e-06,-1.004095195336060201e-06
1.600000000000000000e+01,4.000000000000000000e+01,1.309316800555315417e-05,-3.394040175185773565e-06,-9.981974962317569501e-07
1.600000000000000000e+01,4.100000000000000000e+01,1.419250349567193571e-05,-3.633687574630066797e-06,-9.618121126100972313e-07
1.600000000000000000e+01,4.200000000000000000e+01,1.501679223077334863e-05,-3.912784265645240087e-06,-9.206103472269756843e-07
1.600000000000000000e+01,4.300000000000000000e+01,1.603372419012588708e-05,-4.126118684402969773e-06,-8.494548763798733977e-07
1.600000000000000000e+01,4.400000000000000000e+01,1.671570198353309543e-05,-4.373886000602922917e-06,-7.718253532588853776e-07
1.600000000000000000e+01,4.500000000000000000e+01,1.757737489664365783e-05,-4.541497622337823532e-06,-6.678362152193683624e-07
1.600000000000000000e+01,4.600000000000000000e+01,1.805137441397183215e-05,-4.738245012887549100e-06,-5.574142973503934260e-07
1.600000000000000000e+01,4.700000000000000000e+01,1.869220349134444469e-05,-4.842853955262751087e-06,-4.272909643705540044e-07
1.600000000000000000e+01,4.800000000000000000e+01,1.890595634271294016e-05,-4.972186294894911544e-06,-2.924678609919764216e-07
1.600000000000000000e+01,4.900000000000000000e+01,1.927713921332839753e-05,-5.001416336059292363e-06,-1.470937422371550347e-07
1.600000000000000000e+01,5.000000000000000000e+01,1.920014382718725023e-05,-5.052864525460923460e-06,2.134523027080836854e-19
1.600000000000000000e+01,5.100000000000000000e+01,1.927713921332797062e-05,-5.001416336059200884e-06,1.470937422376293732e-07
1.600000000000000000e+01,5.200000000000000000e+01,1.890595634271199148e-05,-4.972186294894681998e-06,2.924678609927387513e-07
1.600000000000000000e+01,5.300000000000000000e+01,1.869220349134249312e-05,-4.842853955262335194e-06,4.272909643717635674e-07
1.600000000000000000e+01,5.400000000000000000e+01,1.805137441396846435e-05,-4.738245012886739336e-06,5.574142973526414514e-07
1.600000000000000000e+01,5.500000000000000000e+01,1.757737489663721022e-05,-4.541497622336453033e-06,6.678362152230970015e-07
1.600000000000000000e+01,5.600000000000000000e+01,1.671570198352227034e-05,-4.373886000600334384e-06,7.718253532658259655e-07
1.600000000000000000e+01,5.700000000000000000e+01,1.603372419010555829e-05,-4.126118684398644822e-06,8.494548763913388356e-07
1.600000000000000000e+01,5.800000000000000000e+01,1.501679223073959267e-05,-3.912784265637197509e-06,9.206103472480490170e-07
1.600000000000000000e+01,5.900000000000000000e+01,1.419250349560946025e-05,-3.633687574616757369e-06,9.618121126445630019e-07
1.600000000000000000e+01,6.000000000000000000e+01,1.309316800545046667e-05,-3.394040175161380710e-06,9.981974962941951368e-07
1.600000000000000000e+01,6.100000000000000000e+01,1.219610850302106998e-05,-3.103720135471624889e-06,1.004095195437171371e-06
1.600000000000000000e+01,6.200000000000000000e+01,1.108497761457612393e-05,-2.856564739964963640e-06,1.008147930644965343e-06
1.600000000000000000e+01,6.300000000000000000e+01,1.017981264173113929e-05,-2.573021302100788615e-06,9.837523970613470139e-07
1.600000000000000000e+01,6.400000000000000000e+01,9.117472820453429900e-06,-2.334389208673000148e-06,9.611686950481104666e-07
1.600000000000000000e+01,6.500000000000000000e+01,8.257475251634918361e-06,-2.071770606956041962e-06,9.139687406122292267e-07
1.600000000000000000e+01,6.600000000000000000e+01,7.289535339228971446e-06,-1.853609114776721326e-06,8.722395070650154355e-07
1.600000000000000000e+01,6.700000000000000000e+01,6.512996237504887490e-06,-1.621398591183452432e-06,8.106556472508664558e-07
1.600000000000000000e+01,6.800000000000000000e+01,5.668224044727238535e-06,-1.431156438650634073e-06,7.576287908776394175e-07
1.600000000000000000e+01,6.900000000000000000e+01,4.997738655749608655e-06,-1.234211686596025970e-06,6.896681793825982371e-07
1.600000000000000000e+01,7.000000000000000000e+01,4.288887685962042061e-06,-1.075161071541327343e-06,6.324112422256567656e-07
1.600000000000000000e+01,7.100000000000000000e+01,3.732916171298295124e-06,-9.143752475639718769e-07,5.647287403509661269e-07
1.600000000000000000e+01,7.200000000000000000e+01,3.159430205260109807e-06,-7.864101931589029815e-07,5.088233706315265582e-07
1.600000000000000000e+01,7.300000000000000000e+01,2.715269430035242008e-06,-6.597104845912750858e-07,4.462482897625333668e-07
1.600000000000000000e+01,7.400000000000000000e+01,2.266933625735043073e-06,-5.603506584709245003e-07,3.955173969697937113e-07
1.600000000000000000e+01,7.500000000000000000e+01,1.924234636095654585e-06,-4.637764624989297938e-07,3.409913583144405346e-07
1.600000000000000000e+01,7.600000000000000000e+01,1.584950909106162004e-06,-3.891564009441860803e-07,2.975715794678398491e-07
1.600000000000000000e+01,7.700000000000000000e+01,1.329091477159974887e-06,-3.178299593245393946e-07,2.523788858276084363e-07
1.600000000000000000e+01,7.800000000000000000e+01,1.080193137450945131e-06,-2.635315358386361385e-07,2.170125587904011951e-07
1.600000000000000000e+01,7.900000000000000000e+01,8.950663595791724969e-07,-2.124167110712620194e-07,1.811683921120672406e-07
1.600000000000000000e+01,8.000000000000000000e+01,7.178563532268106502e-07,-1.740798923501060469e-07,1.535915810414719559e-07
1.600000000000000000e+01,8.100000000000000000e+01,5.878831974962285850e-07,-1.384970255596920389e-07,1.262713034939449274e-07
1.600000000000000000e+01,8.200000000000000000e+01,4.653137462389207953e-07,-1.122041890364399802e-07,1.056015346915791860e-07
1.600000000000000000e+01,8.300000000000000000e+01,3.766801281130702129e-07,-8.811972378254390718e-08,8.552936944827065377e-08
1.600000000000000000e+01,8.400000000000000000e+01,2.942550073423794878e-07,-7.058646331164158577e-08,7.059289994032295225e-08
1.600000000000000000e+01,8.500000000000000000e+01,2.354943282324243084e-07,-5.472368808855423804e-08,5.634601747995355353e-08
1.600000000000000000e+01,8.600000000000000000e+01,1.815629723824723807e-07,-4.334585831341535678e-08,4.591824844074054544e-08
1.600000000000000000e+01,8.700000000000000000e+01,1.436578313509432175e-07,-3.317176845536593783e-08,3.613371016065712097e-08
1.600000000000000000e+01,8.800000000000000000e+01,1.092955520611581388e-07,-2.597993799140988663e-08,2.909166420842827780e-08
1.600000000000000000e+01,8.900000000000000000e+01,8.547450293408666194e-08,-1.961910469235531967e-08,2.258490665289806129e-08
1.600000000000000000e+01,9.000000000000000000e+01,6.412573875536201623e-08,-1.518382946863243676e-08,1.798589511396897391e-08
1.600000000000000000e+01,9.100000000000000000e+01,4.950271270614871411e-08,-1.129939337207432343e-08,1.380047974437797206e-08
1.600000000000000000e+01,9.200000000000000000e+01,3.652477926660607210e-08,-8.619090282781595264e-09,1.090748100084170504e-08
1.600000000000000000e+01,9.300000000000000000e+01,2.768775070446530403e-08,-6.288284632902809073e-09,8.318875802582534000e-09
1.600000000000000000e+01,9.400000000000000000e+01,1.988702766144100410e-08,-4.679658552596461112e-09,6.593338901652812291e-09
1.600000000000000000e+01,9.500000000000000000e+01,1.450107290115967945e-08,-3.279585003942914694e-09,5.087454869960335268e-09
1.600000000000000000e+01,9.600000000000000000e+01,9.712117921520333563e-09,-2.280569562812142580e-09,4.166980800415397555e-09
1.600000000000000000e+01,9.700000000000000000e+01,6.167111300328885168e-09,-1.390718534212851744e-09,3.409721582150574152e-09
1.600000000000000000e+01,9.800000000000000000e+01,2.892674757219185259e-09,-6.784683638335542484e-10,3.083555650164442584e-09
1.600000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+00,2.659111412008164371e-09,-6.050891165949708082e-10,-2.840815068113333660e-09
1.700000000000000000e+01,2.000000000000000000e+00,5.681630136226667319e-09,-1.242598970835854421e-09,-3.157737731430981427e-09
1.700000000000000000e+01,3.000000000000000000e+00,8.974586874870127226e-09,-2.044564996831737947e-09,-3.888093063168639770e-09
1.700000000000000000e+01,4.000000000000000000e+00,1.345781626256394769e-08,-2.952026143695949642e-09,-4.784784209427201447e-09
1.700000000000000000e+01,5.000000000000000000e+00,1.854415529372453012e-08,-4.233652993441626012e-09,-6.252334116096898450e-09
1.700000000000000000e+01,6.000000000000000000e+00,2.596248449475774459e-08,-5.719394968491517502e-09,-7.950328684276074711e-09
1.700000000000000000e+01,7.000000000000000000e+00,3.444481266227667954e-08,-7.886257546651290465e-09,-1.050562376941813262e-08
1.700000000000000000e+01,8.000000000000000000e+00,4.697373203359400983e-08,-1.040101809956341319e-08,-1.339093226872656804e-08
1.700000000000000000e+01,9.000000000000000000e+00,6.122667719972981562e-08,-1.406621302761118968e-08,-1.758330884981431387e-08
1.700000000000000000e+01,1.000000000000000000e+01,8.214034973322263757e-08,-1.829085635024676899e-08,-2.224100992303274021e-08
1.700000000000000000e+01,1.100000000000000000e+01,1.057086970457952960e-07,-2.438126369631823044e-08,-2.886243383606183210e-08
1.700000000000000000e+01,1.200000000000000000e+01,1.398652174053463018e-07,-3.133521716071177841e-08,-3.611372419873374174e-08
1.700000000000000000e+01,1.300000000000000000e+01,1.779361454432627795e-07,-4.122187871310247094e-08,-4.623873014340864156e-08
1.700000000000000000e+01,1.400000000000000000e+01,2.323426776921635849e-07,-5.239241008714216917e-08,-5.716736468956403835e-08
1.700000000000000000e+01,1.500000000000000000e+01,2.922708748223908562e-07,-6.804148604342814320e-08,-7.217207770546742491e-08
1.700000000000000000e+01,1.600000000000000000e+01,3.766868331030984347e-07,-8.552663701840528701e-08,-8.812118666011997198e-08
1.700000000000000000e+01,1.700000000000000000e+01,4.685132481426308002e-07,-1.096579411050615589e-07,-1.096579411050615589e-07
1.700000000000000000e+01,1.800000000000000000e+01,5.960027153132215526e-07,-1.363052615184100205e-07,-1.321725858358716786e-07
1.700000000000000000e+01,1.900000000000000000e+01,7.328584198143741574e-07,-1.725323388229194359e-07,-1.620716435302386535e-07
1.700000000000000000e+01,2.000000000000000000e+01,9.201460023736988596e-07,-2.120416927351810106e-07,-1.927594637730080888e-07
1.700000000000000000e+01,2.100000000000000000e+01,1.118377347360390335e-06,-2.649516088934486156e-07,-2.328287455335877182e-07
1.700000000000000000e+01,2.200000000000000000e+01,1.385803493440874296e-06,-3.218947086735365761e-07,-2.731139273867061087e-07
1.700000000000000000e+01,2.300000000000000000e+01,1.664605202133802553e-06,-3.970096436831168335e-07,-3.248152706275259080e-07
1.700000000000000000e+01,2.400000000000000000e+01,2.035434034695926112e-06,-4.767049568220288575e-07,-3.755735601633692205e-07
1.700000000000000000e+01,2.500000000000000000e+01,2.415752322460540994e-06,-5.802559931498118644e-07,-4.395735048720646932e-07
1.700000000000000000e+01,2.600000000000000000e+01,2.914581044440055499e-06,-6.884308501424545742e-07,-5.006611818339772384e-07
1.700000000000000000e+01,2.700000000000000000e+01,3.417074686128495470e-06,-8.268739261633654903e-07,-5.762878001139156554e-07
1.700000000000000000e+01,2.800000000000000000e+01,4.067156644667886809e-06,-9.690536441760519290e-07,-6.460160414776011113e-07
1.700000000000000000e+01,2.900000000000000000e+01,4.709106769083697693e-06,-1.148276938986557769e-06,-7.306993120442795911e-07
1.700000000000000000e+01,3.000000000000000000e+01,5.528555268756445992e-06,-1.328871908026145631e-06,-8.053531809431114078e-07
1.700000000000000000e+01,3.100000000000000000e+01,6.319813130969920508e-06,-1.553090830573507360e-06,-8.941773855248426517e-07
1.700000000000000000e+01,3.200000000000000000e+01,7.316910039806131295e-06,-1.774213102668866958e-06,-9.677250768858244913e-07
1.700000000000000000e+01,3.300000000000000000e+01,8.255263284741569491e-06,-2.044627294670192363e-06,-1.053262797114669393e-06
1.700000000000000000e+01,3.400000000000000000e+01,9.423435634035470080e-06,-2.304758203495109014e-06,-1.117427821983555711e-06
1.700000000000000000e+01,3.500000000000000000e+01,1.049011892870868091e-05,-2.618149044570466527e-06,-1.190034926709695341e-06
1.700000000000000000e+01,3.600000000000000000e+01,1.180350548745486076e-05,-2.910887025311957360e-06,-1.234888942192938583e-06
1.700000000000000000e+01,3.700000000000000000e+01,1.295989681309455808e-05,-3.258444262669896178e-06,-1.283595270718888589e-06
1.700000000000000000e+01,3.800000000000000000e+01,1.437069602889263794e-05,-3.571659745751045502e-06,-1.298751881531598301e-06
1.700000000000000000e+01,3.900000000000000000e+01,1.555740057615775468e-05,-3.938405667491359338e-06,-1.312767833846632350e-06
1.700000000000000000e+01,4.000000000000000000e+01,1.699623169658590264e-05,-4.254174789228283629e-06,-1.289111548472379301e-06
1.700000000000000000e+01,4.100000000000000000e+01,1.813562367310251328e-05,-4.619355564192720683e-06,-1.259792396795807084e-06
1.700000000000000000e+01,4.200000000000000000e+01,1.951581649017751681e-05,-4.914988011644213639e-06,-1.191483069608651447e-06
1.700000000000000000e+01,4.300000000000000000e+01,2.051858981231981618e-05,-5.253679995070707504e-06,-1.114389400612810082e-06
1.700000000000000000e+01,4.400000000000000000e+01,2.174459529140313697e-05,-5.503965868526671968e-06,-1.000697032590753641e-06
1.700000000000000000e+01,4.500000000000000000e+01,2.251998387750132346e-05,-5.789885443302495013e-06,-8.772340325080626858e-07
1.700000000000000000e+01,4.600000000000000000e+01,2.349906335641926234e-05,-5.970373127360457491e-06,-7.236644569907441310e-07
1.700000000000000000e+01,4.700000000000000000e+01,2.396731279148281172e-05,-6.179525013545834677e-06,-5.617614943889979111e-07
1.700000000000000000e+01,4.800000000000000000e+01,2.462258634519725816e-05,-6.270283417167523009e-06,-3.800082578778407561e-07
1.700000000000000000e+01,4.900000000000000000e+01,2.472732930723849323e-05,-6.384743673387656876e-06,-1.934724565322110899e-07
1.700000000000000000e+01,5.000000000000000000e+01,2.500953125826168034e-05,-6.373791333121304090e-06,2.490276864927642997e-19
